code_barre,num_inventaire,old_num_inventaire,departement,num_bureau,beneficiaire,designation,quantite,num_serie,condition,description,prix,categorie,chemin_image,custom_fields,date_ajouter,date_modification
ECR_POSITF_660,INV-2025-415,,BDAM,26,VIDE,TABLE BASSE,1,,MAUVAIS,EN BOIS STRUCTURE METALIQUE,0.00,,,{},2025-06-30T01:33:14.165Z,2025-06-30T01:33:14.165Z
SC0048,INV-2025-416,,BDAM,26,VIDE,ARMOIRE A CLES,1,,MOYEN,EN BOIS MURAL EN BOIS  1  PORTE EN VERRE,0.00,,,{},2025-06-30T01:33:14.377Z,2025-06-30T01:33:14.377Z
SC0049,INV-2025-417,,BDAM,26,VIDE,ARMOIRE A CLES,1,,MOYEN,EN BOIS MURAL EN BOIS  1  PORTE EN VERRE,0.00,,,{},2025-06-30T01:33:14.591Z,2025-06-30T01:33:14.591Z
SC0050,INV-2025-418,,BDAM,26,VIDE,ARMOIRE A CLES,1,,MOYEN,EN BOIS MURAL EN BOIS  2  PORTES EN VERRE,0.00,,,{},2025-06-30T01:33:14.808Z,2025-06-30T01:33:14.808Z
ECR_POSITF_289,INV-2025-419,,BDAM,26,VIDE,CHAISE VISITEUR,1,,BON,EN BOIS +TISSU MARRON  ACCOUDOIRE,0.00,,,{},2025-06-30T01:33:15.020Z,2025-06-30T01:33:15.020Z
ECR_POSITF_309,INV-2025-420,,BDAM,26,VIDE,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI ACCOUDOIRE,0.00,,,{},2025-06-30T01:33:15.232Z,2025-06-30T01:33:15.232Z
3643,INV-2025-425,,BDAM,26,VIDE,CLIMATISEUR MONO BLOC,1,,BON,MARQUE CONTINENTAL 12000 BTU,0.00,,,{},2025-06-30T01:33:15.443Z,2025-06-30T01:33:15.443Z
SC0051,INV-2025-426,,BDAM,26,VIDE,TELEVISEUR,1,,MAUVAIS,MARQUE PANASONIC,0.00,,,{},2025-06-30T01:33:15.691Z,2025-06-30T01:33:15.691Z
4001-1,INV-2025-411,,BDAM,26,VIDE,UNITE PC,1,8CG8278XQY,BON,PC OEM  DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:33:15.916Z,2025-06-30T01:33:15.916Z
4001-2,INV-2025-424,,BDAM,26,VIDE,ECRAN PC,1,3CQ8222NZJ,BON,Moniteur HP V194 de 18;5 pouces,0.00,,,{},2025-06-30T01:33:16.128Z,2025-06-30T01:33:16.128Z
SC0052,INV-2025-427,,CINFO,27,VIDE,ARMOIRE A CLES,1,,BON,EN BOIS MURAL EN BOIS  2  PORTES EN VERRE,0.00,,,{},2025-06-30T01:33:16.343Z,2025-06-30T01:33:16.343Z
ECR_POSITF_143,INV-2025-428,,CINFO,27,VIDE,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:16.553Z,2025-06-30T01:33:16.553Z
3511,INV-2025-429,,CINFO,27,VIDE,BUREAU A RETOUR,1,54,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:16.773Z,2025-06-30T01:33:16.773Z
ECR_POSITF_467,INV-2025-430,,CINFO,27,VIDE,DECHIQUETEUSE,1,,BON,MARQUE SHREDDER  MARQUELE SS -20 OKAMURA,0.00,,,{},2025-06-30T01:33:16.987Z,2025-06-30T01:33:16.987Z
ECR_POSITF_120,INV-2025-431,,CINFO,27,VIDE,ARMOIRE VITREE,1,54,MAUVAIS,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:33:17.209Z,2025-06-30T01:33:17.209Z
ECR_POSITF_247,INV-2025-432,368,CINFO,27,VIDE,CAISSON MOBILE,1,,MAUVAIS,EN BOIS MARRON CLAIR   3 TIROIRES CASSÉS,0.00,,,{},2025-06-30T01:33:17.421Z,2025-06-30T01:33:17.421Z
3791,INV-2025-433,,CINFO,27,VIDE,CHAISE BUREAU,1,,MAUVAIS,EN TISSU GRIS  A ROULETTE,0.00,,,{},2025-06-30T01:33:17.668Z,2025-06-30T01:33:17.668Z
ECR_POSITF_282,INV-2025-434,,CINFO,27,VIDE,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:33:17.878Z,2025-06-30T01:33:17.878Z
ECR_POSITF_283,INV-2025-435,,CINFO,27,VIDE,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:33:18.137Z,2025-06-30T01:33:18.137Z
3821,INV-2025-436,,CINFO,27,VIDE,CLIMATISEUR SPLIT,1,,MAUVAIS,MARQUE MAXWELL  GL-MX-9G9000 BTU,0.00,,,{},2025-06-30T01:33:18.349Z,2025-06-30T01:33:18.349Z
ECR_POSITF_207,INV-2025-437,,CINFO,27,VIDE,RETOUR DE BUREAU,1,54,MAUVAIS,EN BOIS,0.00,,,{},2025-06-30T01:33:18.568Z,2025-06-30T01:33:18.568Z
3775,INV-2025-438,,CINFO,27,VIDE,PORTE MANTEAU,1,,MOYEN,6 PATERES METTALIQUE BOIS,0.00,,,{},2025-06-30T01:33:18.781Z,2025-06-30T01:33:18.781Z
ECR_POSITF_70,INV-2025-439,373,CINFO,28,HALFAOUI,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE (EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:33:18.996Z,2025-06-30T01:33:18.996Z
ECR_POSITF_71,INV-2025-440,63,CINFO,28,HALFAOUI,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:33:19.218Z,2025-06-30T01:33:19.218Z
3983,INV-2025-441,,CINFO,28,HALFAOUI,IMPRIMANTE CODE BARRE,1,500BUE1972500S1,BON,MARQUE XPRINTER  MARQUE XP -H500B,0.00,,,{},2025-06-30T01:33:19.427Z,2025-06-30T01:33:19.427Z
ECR_POSITF_506,INV-2025-442,,CINFO,28,HALFAOUI,LECTEUR DE CODES-BARRES (DOUCHETTE),1,9032504375,BON,CODE BARRENOIR ET GRISMARQUE SINLUX  MARQUE XL 6500,0.00,,,{},2025-06-30T01:33:19.642Z,2025-06-30T01:33:19.642Z
SC0053,INV-2025-443,,CINFO,28,HALFAOUI,POINT D'ACCES,1,QX411JC001795,BON,D LINK  DAP -1360 NOIR,0.00,,,{},2025-06-30T01:33:19.852Z,2025-06-30T01:33:19.852Z
SC0054,INV-2025-444,,CINFO,28,HALFAOUI,POINT D'ACCES,1,QX411JC001797,BON,D LINK  DAP -1360 NOIR,0.00,,,{},2025-06-30T01:33:20.062Z,2025-06-30T01:33:20.062Z
ECR_POSITF_208,INV-2025-445,64,CINFO,28,HALFAOUI,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:20.274Z,2025-06-30T01:33:20.274Z
3374,INV-2025-446,,CINFO,28,HALFAOUI,CLIMATISEUR MONO BLOC,1,,BON,MARQUE CARRIER,0.00,,,{},2025-06-30T01:33:20.489Z,2025-06-30T01:33:20.489Z
SC0055,INV-2025-447,,CINFO,28,HALFAOUI,ARMOIRE A CLES,1,2692,MAUVAIS,EN BOIS MURAL EN BOIS  1  PORTE EN VERRE,0.00,,,{},2025-06-30T01:33:20.701Z,2025-06-30T01:33:20.701Z
3792,INV-2025-448,,CINFO,28,HALFAOUI,CHAISE BUREAU,1,,MAUVAIS,EN SKAI  A ROULETTES   ACCOUDOIRE EN BOIS  FAUTEUIL DE DIRECTION,0.00,,,{},2025-06-30T01:33:20.926Z,2025-06-30T01:33:20.926Z
3938A4,INV-2025-449,,CINFO,28,HALFAOUI,CHAISE BUREAU,1,,MAUVAIS,EN CUIRE NOIRE  A ROULETTS ET ACCOUDOIRS,0.00,,,{},2025-06-30T01:33:21.142Z,2025-06-30T01:33:21.142Z
SC0056,INV-2025-450,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:21.361Z,2025-06-30T01:33:21.361Z
SC0057,INV-2025-451,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:21.584Z,2025-06-30T01:33:21.584Z
SC0058,INV-2025-452,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:21.794Z,2025-06-30T01:33:21.794Z
SC0059,INV-2025-453,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:22.007Z,2025-06-30T01:33:22.007Z
SC0060,INV-2025-454,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:22.224Z,2025-06-30T01:33:22.225Z
SC0061,INV-2025-455,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:22.443Z,2025-06-30T01:33:22.443Z
SC0062,INV-2025-456,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:22.655Z,2025-06-30T01:33:22.655Z
SC0063,INV-2025-457,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:22.866Z,2025-06-30T01:33:22.866Z
SC0064,INV-2025-458,,CINFO,28,HALFAOUI,TABLETTE ANDROID,1,,MAUVAIS,MARQUE HUWEI MEDIAPAD7  S7-721U,0.00,,,{},2025-06-30T01:33:23.080Z,2025-06-30T01:33:23.080Z
ECR_POSITF_35,INV-2025-459,,CINFO,28,HALFAOUI,ARMOIRE FORTE BLINDÉE,1,,MOYEN,EN METAL BLINDÉE 2 PORTES,0.00,,,{},2025-06-30T01:33:23.297Z,2025-06-30T01:33:23.297Z
SC0065,INV-2025-460,,CINFO,28,HALFAOUI,UNITE PC IMAC,1,W80030PFB94,MOYEN,PC IMAC APPLE  CORE2DUO ALL IN ONE UNITE INTEGREE A L ECRAN,0.00,,,{},2025-06-30T01:33:23.509Z,2025-06-30T01:33:23.509Z
ECR_POSITF_222,INV-2025-461,,CINFO,28,HALFAOUI,BUREAU A CAISSON INTÉGRÉ,1,2797,BON,EN BOIS 1 X CAISSONS INTEGRE  3 TIROIRS,0.00,,,{},2025-06-30T01:33:23.721Z,2025-06-30T01:33:23.721Z
ECR_POSITF_505,INV-2025-462,,CINFO,28,HALFAOUI,IMPRIMANTE,1,RWR18253,BON,MULTIFONCTION MARQUE CANON LASER NOIR ET BLANC   MARQUE MF-212W,0.00,,,{},2025-06-30T01:33:23.934Z,2025-06-30T01:33:23.934Z
SC0066,INV-2025-463,,CINFO,28,HALFAOUI,UNITE PC,1,8CG82626ML,BON,PC OEM  DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:33:24.146Z,2025-06-30T01:33:24.146Z
FV 61,INV-2025-464,,CINFO,28,HALFAOUI,DISQUE DUR EXTERNE,1,19HTS14MSHJG,BON,MARQUE TOSHIBA 1 TB,0.00,,,{},2025-06-30T01:33:24.367Z,2025-06-30T01:33:24.367Z
sancode2,INV-2025-465,,CINFO,28,HALFAOUI,ENREGISTREUR VOCAL NUMÉRIQUE PROFESSIONNEL,1,,BON,MARQUE SONY,0.00,,,{},2025-06-30T01:33:24.580Z,2025-06-30T01:33:24.580Z
SC0045,INV-2025-466,,CINFO,28,HALFAOUI,ENREGISTREUR VOCAL NUMÉRIQUE PROFESSIONNEL,1,,BON,MARQUE SONY,0.00,,,{},2025-06-30T01:33:24.794Z,2025-06-30T01:33:24.794Z
SC0046,INV-2025-467,,CINFO,28,HALFAOUI,ENREGISTREUR VOCAL NUMÉRIQUE PROFESSIONNEL,1,,BON,MARQUE SONY,0.00,,,{},2025-06-30T01:33:25.006Z,2025-06-30T01:33:25.006Z
SC0047,INV-2025-468,,CINFO,28,HALFAOUI,ENREGISTREUR VOCAL NUMÉRIQUE PROFESSIONNEL,1,,BON,MARQUE SONY,0.00,,,{},2025-06-30T01:33:25.219Z,2025-06-30T01:33:25.219Z
VENDU-5,INV-2025-469,,CINFO,28,HALFAOUI,DECHIQUETEUSE,1,10326,BON,PANASONIC  MARQUE KX 700-B  GRIS,0.00,,,{},2025-06-30T01:33:25.537Z,2025-06-30T01:33:25.537Z
SC0387,INV-2025-1360,,HINFO,28,HALFAOUI,DISQUE DUR WD ELEMENT 2 TO USB,1,,BON,NV,0.00,,,{},2025-06-30T01:33:25.787Z,2025-06-30T01:33:25.787Z
SC0389,INV-2025-1363,,HINFO,28,HALFAOUI,DISQUE DUR WD ELEMENT 1 TO USB,1,,BON,NV,0.00,,,{},2025-06-30T01:33:25.998Z,2025-06-30T01:33:25.998Z
ECR_POSITF_144,INV-2025-470,,CINFO,29,BOURKACHE,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:26.211Z,2025-06-30T01:33:26.211Z
ECR_POSITF_248,INV-2025-471,314,CINFO,29,vide,CAISSON MOBILE,1,,BON,EN BOIS  3 TIROIRES,0.00,,,{},2025-06-30T01:33:26.533Z,2025-06-30T01:33:26.533Z
ECR_POSITF_284,INV-2025-472,,CINFO,29,vide,CHAISE VISITEUR,1,,BON,EN TISSU ACCOUDOIRS PIED LUGS BLEU,0.00,,,{},2025-06-30T01:33:26.773Z,2025-06-30T01:33:26.773Z
ECR_POSITF_285,INV-2025-473,,CINFO,29,vide,CHAISE VISITEUR,1,,BON,EN TISSU ACCOUDOIRS PIED LUGS BLEU,0.00,,,{},2025-06-30T01:33:26.991Z,2025-06-30T01:33:26.991Z
ECR_POSITF_209,INV-2025-474,362,CINFO,29,vide,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:27.202Z,2025-06-30T01:33:27.202Z
SC0067,INV-2025-475,,CINFO,29,vide,TOUR DE GRAVEUR CD,1,,BON,05 GRAVURE CD,0.00,,,{},2025-06-30T01:33:27.414Z,2025-06-30T01:33:27.414Z
SC0068,INV-2025-476,,CINFO,29,vide,CLIMATISEUR MONO BLOC,1,,MAUVAIS,MARQUE ENIEM,0.00,,,{},2025-06-30T01:33:27.630Z,2025-06-30T01:33:27.630Z
ECR_POSITF_36,INV-2025-477,,CINFO,29,vide,ARMOIRE FORTE BLINDÉE,1,,MOYEN,EN METAL BLINDÉE 2 PORTES,0.00,,,{},2025-06-30T01:33:27.843Z,2025-06-30T01:33:27.843Z
3913-1,INV-2025-478,,CINFO,30,vide,ECRAN PC,1,ZTSVH4LC201465J,BON,Moniteur SAMSUNG -MARQUE S22A100N 22POUCES,0.00,,,{},2025-06-30T01:33:28.056Z,2025-06-30T01:33:28.056Z
3913-2,INV-2025-479,,CINFO,30,vide,ECRAN PC,1,,BON,Moniteur GT MAX ELITE 9809B 18;5 POUCES,0.00,,,{},2025-06-30T01:33:28.278Z,2025-06-30T01:33:28.278Z
3607,INV-2025-482,,CINFO,30,vide,CLIMATISEUR MONO BLOC,1,,MAUVAIS,MARQUE CARRERA -KCR-25-Y,0.00,,,{},2025-06-30T01:33:28.534Z,2025-06-30T01:33:28.534Z
3938A6,INV-2025-483,,CINFO,30,vide,CHAISE BUREAU,1,,MOYEN,EN CUIR NOIR FAUTEUIL DE DIRECTION,0.00,,,{},2025-06-30T01:33:28.746Z,2025-06-30T01:33:28.746Z
ECR_POSITF_287,INV-2025-485,,CINFO,30,vide,CHAISE VISITEUR,1,,BON,EN BOIS + TISSU MARRON  ACCOUDOIRE,0.00,,,{},2025-06-30T01:33:28.959Z,2025-06-30T01:33:28.959Z
3886,INV-2025-486,,CINFO,30,vide,UNITE PC,1,,BON,CLONE,0.00,,,{},2025-06-30T01:33:29.186Z,2025-06-30T01:33:29.186Z
4002-1,INV-2025-481,,CINFO,30,vide,UNITE PC,1,8CG8296ZRH,BON,PC OEM  DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:33:29.396Z,2025-06-30T01:33:29.396Z
4002-2,INV-2025-484,,CINFO,30,vide,ECRAN PC,1,3CQ8231969,BON,Moniteur HP V197 de 18;5 pouces,0.00,,,{},2025-06-30T01:33:29.630Z,2025-06-30T01:33:29.630Z
ECR_POSITF_614-2,INV-2025-480,,CINFO,30,vide,TOUR DE GRAVURE DVD,1,,BON,08 GRAVURE CD,0.00,,,{},2025-06-30T01:33:29.848Z,2025-06-30T01:33:29.848Z
ECR_POSITF_72,INV-2025-487,0387,CINFO,31,VIDE,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:33:30.062Z,2025-06-30T01:33:30.062Z
ECR_POSITF_145,INV-2025-488,,CINFO,31,VIDE,BUREAU,1,2830,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:30.275Z,2025-06-30T01:33:30.275Z
ECR_POSITF_250,INV-2025-489,,CINFO,31,VIDE,CAISSON MOBILE,1,,BON,EN BOIS MARRON             3 TIROIRES,0.00,,,{},2025-06-30T01:33:30.487Z,2025-06-30T01:33:30.487Z
3376,INV-2025-490,,CINFO,31,VIDE,CLIMATISEUR MONO BLOC,1,,MOYEN,MARQUE CARRIER,0.00,,,{},2025-06-30T01:33:30.698Z,2025-06-30T01:33:30.698Z
ECR_POSITF_433,INV-2025-491,,CINFO,31,VIDE,TABLE A ROULETTE (CHARIOT),1,1362,MOYEN,STRUCTURE METALIQUE  PETITE,0.00,,,{},2025-06-30T01:33:30.913Z,2025-06-30T01:33:30.913Z
3689,INV-2025-492,,CINFO,32,vide,APPAREIL TELPHONE FIXE,1,YP-92001-CXBX,BON,MARQUE HEELIT PHONE INATEL -BLEU NUIT,0.00,,,{},2025-06-30T01:33:31.126Z,2025-06-30T01:33:31.126Z
ECR_POSITF_48,INV-2025-493,0277,CINFO,32,vide,ARMOIRE EN BOIS,1,,BON,EN BOIS MARRON 2 PORTES BATTANTES 4 TABLETTES,0.00,,,{},2025-06-30T01:33:31.340Z,2025-06-30T01:33:31.340Z
ECR_POSITF_146,INV-2025-494,0355,CINFO,32,vide,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:31.589Z,2025-06-30T01:33:31.589Z
3259,INV-2025-495,0242,CINFO,32,vide,BUREAU,1,,BON,EN BOIS AVEC TIROIR CLAVIER  (PETIT),0.00,,,{},2025-06-30T01:33:31.802Z,2025-06-30T01:33:31.802Z
ECR_POSITF_251,INV-2025-496,,CINFO,32,vide,CAISSON MOBILE,1,,BON,EN BOIS MARRON             3 TIROIRES,0.00,,,{},2025-06-30T01:33:32.014Z,2025-06-30T01:33:32.014Z
3938A8,INV-2025-497,,CINFO,32,vide,CHAISE BUREAU,1,,BON,EN TISSU GRIS PIVOTANTE  A ROULETTES,0.00,,,{},2025-06-30T01:33:32.225Z,2025-06-30T01:33:32.225Z
ECR_POSITF_288,INV-2025-498,,CINFO,32,vide,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:33:32.441Z,2025-06-30T01:33:32.441Z
ECR_POSITF_223,INV-2025-499,,CINFO,32,vide,BUREAU A CAISSON INTÉGRÉ,1,1630,MOYEN,EN BOIS 1 X CAISSONS INTEGRE  1 TIROIRS 1 PORTE,0.00,,,{},2025-06-30T01:33:32.666Z,2025-06-30T01:33:32.666Z
ECR_POSITF_399,INV-2025-500,,CINFO,32,vide,CHAISE VISITEUR,1,2626,MOYEN,EN CUIR SKAI SkaïACCOUDOIRENOIR,0.00,,,{},2025-06-30T01:33:32.888Z,2025-06-30T01:33:32.888Z
3359,INV-2025-501,,CINFO,32,vide,CLIMATISEUR MONO BLOC,1,,MOYEN,MARQUE HAIER,0.00,,,{},2025-06-30T01:33:33.102Z,2025-06-30T01:33:33.102Z
ECR_POSITF_147,INV-2025-502,0338,CINFO,33,VIDE,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:33.317Z,2025-06-30T01:33:33.317Z
ECR_POSITF_49,INV-2025-504,374,CINFO,33,VIDE,ARMOIRE EN BOIS,1,,MOYEN,EN BOIS MARRON 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:33:33.528Z,2025-06-30T01:33:33.528Z
3360,INV-2025-505,,CINFO,33,VIDE,CLIMATISEUR MONO BLOC,1,,MOYEN,MONO BLOC HAIER BLANC,0.00,,,{},2025-06-30T01:33:33.741Z,2025-06-30T01:33:33.741Z
VENDU-6,INV-2025-503,,CINFO,33,VIDE,PUPITRE,1,,BON,EN METAL EN GRIS,0.00,,,{},2025-06-30T01:33:33.953Z,2025-06-30T01:33:33.953Z
SC0077,INV-2025-506,,CINFO,34,ENTRE CMPT,BIBLIOTHEQUE MINI BASSE,1,1552,MOYEN,EN BOIS  2 PORTES COULISSANTES EN BOIS EN BAS  1 TABLETTE EN HAUT,0.00,,,{},2025-06-30T01:33:34.165Z,2025-06-30T01:33:34.165Z
3938A9,INV-2025-507,,CINFO,34,ENTRE CMPT,CHAISE BUREAU,1,,MAUVAIS,TISSU NOIR A ROULETTE ACOUDOIRE,0.00,,,{},2025-06-30T01:33:34.398Z,2025-06-30T01:33:34.398Z
ECR_POSITF_224,INV-2025-508,,CINFO,35,VIDE ARCH,BUREAU A CAISSON INTÉGRÉ,1,1634,BON,EN BOIS 1 X CAISSONS INTEGRE  1 TIROIRS 1 PORTE,0.00,,,{},2025-06-30T01:33:34.612Z,2025-06-30T01:33:34.612Z
ECR_POSITF_290,INV-2025-509,,CINFO,35,VIDE ARCH,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:33:34.823Z,2025-06-30T01:33:34.823Z
ECR_POSITF_291,INV-2025-510,,CINFO,35,VIDE ARCH,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:33:35.035Z,2025-06-30T01:33:35.035Z
ECR_POSITF_295,INV-2025-511,,CINFO,35,VIDE ARCH,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:33:35.249Z,2025-06-30T01:33:35.249Z
ECR_POSITF_630,INV-2025-512,0185,CINFO,35,VIDE ARCH,TABLE DE REUNION,1,,BON,EN BOIS CLAIR  4 PLACES,0.00,,,{},2025-06-30T01:33:35.463Z,2025-06-30T01:33:35.463Z
ECR_POSITF_631,INV-2025-513,0185,CINFO,35,VIDE ARCH,TABLE DE REUNION,1,,BON,EN BOIS CLAIR   4 PLACES,0.00,,,{},2025-06-30T01:33:35.674Z,2025-06-30T01:33:35.674Z
ECR_POSITF_400,INV-2025-514,,CINFO,35,VIDE ARCH,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI ACCOUDOIRE,0.00,,,{},2025-06-30T01:33:35.884Z,2025-06-30T01:33:35.884Z
ECR_POSITF_443,INV-2025-515,,CINFO,35,VIDE ARCH,CLIMATISEUR MONO BLOC,1,,MOYEN,MONOBLOC,0.00,,,{},2025-06-30T01:33:36.125Z,2025-06-30T01:33:36.125Z
3408,INV-2025-516,,CINFO,35,VIDE ARCH,CLIMATISEUR MONO BLOC,1,,MOYEN,MONOBLOC -MARQUE CARRIER,0.00,,,{},2025-06-30T01:33:36.777Z,2025-06-30T01:33:36.777Z
ECR_POSITF_50,INV-2025-517,0375,CINFO,36,TAREK,ARMOIRE EN BOIS,1,,BON,EN BOIS MARRON 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:33:37.532Z,2025-06-30T01:33:37.532Z
ECR_POSITF_148,INV-2025-518,0358,CINFO,36,TAREK,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:37.816Z,2025-06-30T01:33:37.816Z
3333,INV-2025-519,,CINFO,36,TAREK,CLIMATISEUR MONO BLOC,1,,BON,MONOBLOC MARQUE HAIR,0.00,,,{},2025-06-30T01:33:38.030Z,2025-06-30T01:33:38.030Z
ECR_POSITF_253,INV-2025-520,0297,CINFO,36,TAREK,CAISSON MOBILE,1,,MAUVAIS,EN BOIS   3 TIROIRES,0.00,,,{},2025-06-30T01:33:38.254Z,2025-06-30T01:33:38.254Z
ECR_POSITF_292,INV-2025-521,,CINFO,36,TAREK,CHAISE VISITEUR,1,,MOYEN,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:33:38.465Z,2025-06-30T01:33:38.465Z
4004-1,INV-2025-534,,CINFO,37,"S,MCHN",UNITE PC,1,8CG8261X09,BON,PC OEM  DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:33:38.680Z,2025-06-30T01:33:38.680Z
3803,INV-2025-522,,CINFO,37,"S,MCHN",APPAREIL TELPHONE FIXE,1,BEAFC274488,BON,MARQUE PANASONIC KXTS500MXB,0.00,,,{},2025-06-30T01:33:38.891Z,2025-06-30T01:33:38.891Z
ECR_POSITF_149,INV-2025-523,,CINFO,37,"S,MCHN",BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:39.102Z,2025-06-30T01:33:39.102Z
3260,INV-2025-524,,CINFO,37,"S,MCHN",BUREAU,1,,BON,EN BOIS AVEC TIROIR CLAVIER  (PETIT),0.00,,,{},2025-06-30T01:33:39.315Z,2025-06-30T01:33:39.315Z
3512,INV-2025-525,,CINFO,37,"S,MCHN",BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:39.531Z,2025-06-30T01:33:39.531Z
3611,INV-2025-526,,CINFO,37,"S,MCHN",CLIMATISEUR SPLIT,1,MSMA-18HR,BON,MARQUE  MIDEA 18000BTU,0.00,,,{},2025-06-30T01:33:39.747Z,2025-06-30T01:33:39.747Z
SC0078,INV-2025-527,,CINFO,37,"S,MCHN",COMMUTATEUR RÉSEAU SWITCH,1,131B14048,BON,MARQUE TP LINKTLSG102424 PORTS,0.00,,,{},2025-06-30T01:33:39.959Z,2025-06-30T01:33:39.959Z
SC0079,INV-2025-528,,CINFO,37,"S,MCHN",ECRAN PC,1,810MPAN3Q368,BON,Moniteur LG 22 POUCES,0.00,,,{},2025-06-30T01:33:40.176Z,2025-06-30T01:33:40.176Z
SC0080,INV-2025-529,,CINFO,37,"S,MCHN",ECRAN PC,1,CNC503P8CF,BON,Moniteur HP LV2011  20 POUCES,0.00,,,{},2025-06-30T01:33:40.390Z,2025-06-30T01:33:40.390Z
ECR_POSITF_470,INV-2025-530,,CINFO,37,"S,MCHN",ÉQUIPEMENT DE TRANSMISSION OPTIQUE,1,,BON,MARQUE HUEWAI OPTIC METRO 100 INSTALLER PAR  DJAWEB,0.00,,,{},2025-06-30T01:33:40.604Z,2025-06-30T01:33:40.604Z
3948,INV-2025-531,,CINFO,37,"S,MCHN",ONDULEUR,1,AS1148240392,BON,MARQUE SAMRT-UPS3000,0.00,,,{},2025-06-30T01:33:40.815Z,2025-06-30T01:33:40.815Z
ECR_POSITF_210,INV-2025-532,,CINFO,37,"S,MCHN",RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:33:41.034Z,2025-06-30T01:33:41.034Z
